,book_no,title,view,category,book_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3581,3581,Return to Paradise (Leaving Paradise #2),"(27,220 view)",young-adult,book_15_38,0.02655756531725524,0.036893482629916735,0.0305770887166236,0.016795865633074936,0.01937984496124031,0.12733275911570485,0.018518518518518517,0.018518518518518517,0.018231409704277918,0.021676715475165087,0.3039046798736721,0.040051679586563305,0.030002871088142407,0.038329026701119734,0.029715762273901807,0.09747344243468274,0.015073212747631353,0.02655756531725524,0.034022394487510765,0.050387596899224806
3582,3582,Collide (The Secret Life of Trystan Scott #1),"(9,110 view)",young-adult,book_15_39,0.1104149262043999,0.02687273739905319,0.026315789473684213,0.027151211361737683,0.012392091339459763,0.05026455026455027,0.01629072681704261,0.028543581175160124,0.1513505987190198,0.026037315510999724,0.03383458646616542,0.05082149818991925,0.0419103313840156,0.05499860763018658,0.06140350877192983,0.18309663046505156,0.012392091339459763,0.03049289891395155,0.03801169590643275,0.01740462266778056
3583,3583,Backdraft (The Secret Life of Trystan Scott #2),"(5,359 view)",young-adult,book_15_40,0.03053537799300511,0.09860102232983588,0.010626849609900456,0.01708366962604251,0.2019101425881087,0.018697874630078017,0.11501210653753027,0.07492601560398171,0.09160613397901532,0.057976863061608826,0.04344901802528922,0.03806833467850417,0.01842884046273877,0.01977401129943503,0.023271455474845302,0.011164917944578962,0.04775356470271725,0.01493139628732849,0.03672316384180791,0.029459241323648105
3584,3584,Riptide (The Secret Life of Trystan Scott #3),"(5,465 view)",young-adult,book_15_41,0.13496002205679627,0.06272401433691757,0.027984560242624763,0.01612903225806452,0.01723187207058175,0.04507857733664186,0.023021781086297214,0.03984008822718501,0.06520540391508135,0.0119933829611249,0.11345464571271024,0.01612903225806452,0.026330300523848917,0.04507857733664186,0.019988971601874832,0.24662255307416603,0.015853322304935212,0.01447477253928867,0.011441963054866285,0.0464571271022884
3585,3585,Revealed (The Secret Life of Trystan Scott #5),"(7,162 view)",young-adult,book_15_42,0.23863294188497444,0.1775067750677507,0.015808491418247517,0.017916290274013855,0.017012947907256853,0.013399578440228849,0.018518518518518517,0.015507377295995184,0.060674495633845235,0.018518518518518517,0.03417645287563988,0.07211683227943393,0.058867810900331226,0.0308641975308642,0.014001806684733515,0.0880758807588076,0.014001806684733515,0.019722975007527857,0.04411321890996688,0.030563083408611868
3586,3586,Hopeless (Hopeless #1),"(42,332 view)",young-adult,book_15_43,0.16725611553197758,0.18611847922192748,0.031093427645151776,0.01164161508989095,0.0272620100206307,0.01046271735926908,0.03757736516357205,0.031093427645151776,0.08267020335985853,0.06174476864132035,0.02136752136752136,0.03875626289419392,0.02961980548187444,0.0254936634246979,0.06410256410256407,0.052903035661656335,0.034335396404361916,0.014294134983790154,0.05614500442086648,0.016062481579722957
3587,3587,Losing Hope (Hopeless #2),"(19,424 view)",young-adult,book_15_44,0.2339409722222222,0.11299189814814815,0.019241898148148147,0.01171875,0.02618634259259259,0.01461226851851852,0.013454861111111112,0.07508680555555555,0.02965856481481481,0.04586226851851852,0.1115451388888889,0.025028935185185185,0.036603009259259266,0.016348379629629633,0.023003472222222224,0.013165509259259259,0.030237268518518517,0.01808449074074074,0.12601273148148148,0.017216435185185185
3588,3588,Slammed (Slammed #1),"(25,590 view)",young-adult,book_15_45,0.06641914191419143,0.20475797579757976,0.040291529152915284,0.021864686468646862,0.1593784378437844,0.03204070407040704,0.03726622662266227,0.015814081408140813,0.05294279427942794,0.04496699669966997,0.04826732673267327,0.022414741474147414,0.04441694169416942,0.02378987898789879,0.02158965896589659,0.028190319031903187,0.02488998899889989,0.011138613861386138,0.06944444444444445,0.03011551155115512
3589,3589,Point of Retreat (Slammed #2),"(17,217 view)",young-adult,book_15_46,0.041209563994374115,0.058649789029535875,0.014767932489451475,0.012236286919831224,0.040928270042194084,0.03248945147679325,0.049929676511954985,0.033614627285513364,0.02011251758087201,0.016736990154711674,0.3576652601969057,0.07862165963431786,0.04711673699015472,0.03811533052039381,0.02067510548523207,0.02011251758087201,0.032770745428973284,0.01533052039381153,0.03980309423347398,0.029113924050632914
3590,3590,This Girl (Slammed #3),"(16,160 view)",young-adult,book_15_47,0.020452567449956483,0.0248041775456919,0.00942848854076008,0.01232956193791703,0.028865680301711636,0.023353640847113437,0.019002030751378008,0.014360313315926894,0.1269219611256165,0.015520742674789673,0.18349289237017696,0.12721206846533215,0.17362924281984335,0.010298810559907166,0.01668117203365245,0.01494052799535828,0.01784160139251523,0.011459239918769943,0.12663185378590078,0.02277342616768204
3591,3591,Miss Me Not,"(11,024 view)",young-adult,book_15_48,0.009040880503144656,0.014019916142557655,0.013233752620545077,0.0184748427672956,0.29048742138364786,0.11412473794549267,0.019261006289308182,0.0234538784067086,0.012447589098532495,0.07167190775681342,0.012447589098532495,0.10809748427672958,0.04022536687631028,0.010875262054507341,0.013757861635220128,0.006420335429769393,0.012709643605870022,0.01008909853249476,0.18881027253668767,0.010351153039832287
3592,3592,In Dreams (The Dream #1),"(8,963 view)",young-adult,book_15_49,0.01589310829817159,0.08931082981715895,0.05246132208157525,0.012517580872011255,0.17201125175808726,0.06736990154711675,0.013924050632911394,0.017018284106891702,0.031364275668073135,0.04655414908579466,0.03445850914205345,0.219549929676512,0.018143459915611816,0.013080168776371307,0.01729957805907173,0.019549929676511958,0.02658227848101266,0.010548523206751056,0.11153305203938116,0.010829817158931086
3593,3593,Sempre (Forever #1),"(28,781 view)",young-adult,book_15_50,0.09974747474747477,0.119668911335578,0.01192480359147026,0.01501122334455668,0.10339506172839508,0.05064534231200898,0.020622895622895626,0.09694163860830528,0.026795735129068462,0.012485970819304157,0.05036475869809204,0.02847923681257015,0.07056677890011225,0.03381032547699215,0.0489618406285073,0.01080246913580247,0.015852974186307524,0.018378226711560048,0.14716610549943887,0.018378226711560048
3594,3594,Sempre: Redemption (Forever #2),"(15,912 view)",young-adult,book_15_51,0.05798771121351767,0.051587301587301584,0.17729134664618534,0.031105990783410142,0.033410138248847934,0.0385304659498208,0.03315412186379929,0.02521761392729135,0.03929851510496672,0.03801843317972351,0.09690220174091144,0.013184843830005122,0.047235023041474665,0.021121351766513058,0.08358934971838199,0.012672811059907836,0.04825908858166923,0.01216077828981055,0.1240399385560676,0.015232974910394268
3595,3595,Beautiful Disaster (Beautiful #1),"(25,757 view)",young-adult,book_15_52,0.19376693766937664,0.22237277928334834,0.015808491418247514,0.021228545618789518,0.016711833785004508,0.029057512797350186,0.020927431496537183,0.07181571815718156,0.06669677807889189,0.023637458596808183,0.023938572719060518,0.023938572719060518,0.019421860885275515,0.03507979524239686,0.07813911472448057,0.04230653417645287,0.01731406202950918,0.01400180668473351,0.0362842517314062,0.02755194218608852
3596,3596,Walking Disaster (Beautiful #2),"(32,336 view)",young-adult,book_15_53,0.2976593344613649,0.09799774393683024,0.013959390862944164,0.014805414551607443,0.015087422447828541,0.020163564579808238,0.01452340665538635,0.03764805414551607,0.07148900169204737,0.015651438240270727,0.05936266215454032,0.02975183305132544,0.035109983079526216,0.07346305696559502,0.06866892272983642,0.044416243654822336,0.010575296108291032,0.010857304004512128,0.046954314720812185,0.0218556119571348
3597,3597,Dear Rockstar (Dear Rockstar #1),"(12,726 view)",young-adult,book_15_54,0.2352520045819015,0.06400343642611682,0.02104810996563574,0.013602520045819015,0.05054410080183276,0.05655784650630012,0.01331615120274914,0.053121420389461625,0.02276632302405498,0.01245704467353952,0.1029495990836197,0.029925544100801837,0.024198167239404357,0.035939289805269184,0.03307560137457045,0.05369415807560137,0.02906643757159221,0.02219358533791524,0.06171248568155785,0.06457617411225659
3598,3598,Lucky Girl (Dear Rockstar #2),"(11,399 view)",young-adult,book_15_55,0.08643507030603803,0.02081610146126275,0.0155776123518059,0.009787703336090432,0.2510339123242349,0.017783291976840362,0.024676040805073064,0.06658395368072788,0.015301902398676591,0.026881720430107527,0.03349875930521092,0.03598014888337469,0.03239591949269369,0.05555555555555555,0.0536255858836504,0.1333057623380204,0.02219465122690929,0.0365315687896333,0.043424317617866005,0.018610421836228287
3599,3599,Callum & Harper (Sleepless #1),"(12,839 view)",young-adult,book_15_56,0.01081007115489874,0.05788177339901478,0.014367816091954025,0.01108374384236453,0.18021346469622326,0.030514504652435687,0.015462506841817188,0.12027914614121513,0.02531472359058566,0.05049261083743842,0.014367816091954025,0.08305966064586755,0.0691023535851122,0.01108374384236453,0.03160919540229885,0.10303776683087028,0.06937602627257801,0.05295566502463054,0.024493705528188286,0.024493705528188286
3600,3600,Thomas & January (Sleepless #2),"(5,187 view)",young-adult,book_15_57,0.01861624157138669,0.020375256523013783,0.02008208736440927,0.008355321020228674,0.048226326590442695,0.02008208736440927,0.041776605101143366,0.01773673409557315,0.1904133685136324,0.07343887423043098,0.060539431251832324,0.024772793902081505,0.07343887423043098,0.01715039577836412,0.019788918205804758,0.12415713866901205,0.020961594840222808,0.1411609498680739,0.048812664907651716,0.010114335971855765
3601,3601,Vain (The Seven Deadly #1),"(11,243 view)",young-adult,book_15_58,0.03325320512820512,0.012686965811965809,0.010550213675213674,0.009214743589743588,0.2715010683760683,0.01081730769230769,0.02310363247863248,0.01081730769230769,0.044738247863247864,0.21514423076923075,0.008680555555555554,0.08640491452991451,0.025507478632478625,0.011351495726495723,0.03939636752136751,0.020165598290598292,0.09201388888888888,0.03084935897435897,0.03645833333333333,0.007345085470085469
3602,3602,Greed (The Seven Deadly #2),"(9,284 view)",young-adult,book_15_59,0.0475250131648236,0.013823064770932071,0.024091627172195897,0.045418641390205385,0.030937335439705112,0.0427856766719326,0.023038441284886788,0.09123222748815167,0.06648235913638759,0.03962611901000528,0.028830963665086893,0.03672985781990522,0.07701421800947869,0.021195365982095843,0.14784096893101634,0.07490784623486046,0.02014218009478673,0.010926803580832018,0.028041074249605055,0.12941021590310692
3603,3603,Unravel Me (Unravel Me #1),"(9,571 view)",young-adult,book_15_60,0.03280998389694042,0.03522544283413848,0.07266505636070854,0.06260064412238325,0.0927938808373591,0.02395330112721417,0.024355877616747186,0.01831723027375201,0.15559581320450885,0.02113526570048309,0.027576489533011277,0.021940418679549115,0.08111916264090177,0.04931561996779388,0.03884863123993559,0.014694041867954909,0.03764090177133656,0.03280998389694042,0.03280998389694042,0.12379227053140095
3604,3604,Make Me Yours (Unravel Me #2),"(5,048 view)",young-adult,book_15_61,0.01564697609001407,0.008966244725738398,0.012130801687763716,0.013888888888888892,0.27197609001406475,0.012834036568213787,0.021624472573839662,0.013888888888888892,0.04940225035161745,0.0268987341772152,0.013185654008438822,0.025492264416315056,0.10355133614627288,0.027601969057665262,0.023734177215189882,0.017405063291139243,0.011427566807313643,0.05256680731364277,0.0877285513361463,0.19004922644163155
3605,3605,The Impact of You,"(9,292 view)",young-adult,book_15_62,0.08598484848484847,0.010227272727272724,0.02967171717171716,0.009469696969696968,0.4008838383838383,0.014267676767676762,0.014772727272727269,0.01578282828282828,0.049621212121212115,0.10719696969696968,0.010227272727272724,0.03118686868686868,0.030681818181818175,0.014520202020202015,0.01199494949494949,0.011237373737373735,0.026136363636363628,0.020833333333333332,0.08926767676767676,0.01603535353535353
3606,3606,Hard to Love,"(9,700 view)",young-adult,book_15_63,0.035126396237507365,0.10831863609641387,0.030423280423280425,0.020429159318048208,0.02777777777777778,0.03571428571428572,0.024250440917107586,0.14476778365667256,0.038065843621399184,0.05922986478542035,0.041887125220458565,0.02248677248677249,0.11125808348030572,0.017489711934156382,0.036008230452674914,0.0601116990005879,0.05246913580246914,0.015138154027042916,0.09303350970017638,0.026014109347442683
3607,3607,Resisting Her,"(12,395 view)",young-adult,book_15_64,0.016149870801033594,0.022609819121447036,0.03139534883720931,0.014082687338501291,0.05361757105943153,0.025452196382428943,0.010206718346253231,0.03940568475452197,0.016925064599483206,0.04198966408268735,0.3205426356589148,0.0430232558139535,0.04328165374677003,0.02235142118863049,0.06266149870801035,0.01770025839793282,0.05232558139534885,0.01356589147286822,0.1368217054263566,0.01589147286821706
3608,3608,Forgotten,"(14,717 view)",young-adult,book_15_65,0.09146169069833192,0.10701159174441617,0.012864009047215156,0.015408538309301669,0.07845631891433419,0.028131184619734243,0.025021204410517396,0.030958439355385926,0.04820469324286119,0.033785694091037606,0.040005654509471314,0.044529262086514,0.04113655640373198,0.04509471303364434,0.11832061068702293,0.04396381113938366,0.0204975968334747,0.012015832626519651,0.1471586089906701,0.01597398925643201
3609,3609,Skin Deep (Skin Deep #1),"(511,969 view)",young-adult,book_15_66,0.07873701039168668,0.049160671462829736,0.021449507061017857,0.013722355448974157,0.12483346656008527,0.018518518518518517,0.012390087929656277,0.026778577138289367,0.0507593924860112,0.027045030642152947,0.11231015187849723,0.04996003197442047,0.03956834532374101,0.07953637090327739,0.07687183586464164,0.017719158006927794,0.026778577138289367,0.018252065014654945,0.13762323474553692,0.01798561151079137
3610,3610,Under My Skin (Skin Deep #2),"(174,708 view)",young-adult,book_15_67,0.033878504672897186,0.01752336448598131,0.01960020768431984,0.0107736240913811,0.4855919003115265,0.009735202492211836,0.012850467289719626,0.0421858774662513,0.011033229491173416,0.026349948078920042,0.02505192107995846,0.013110072689511941,0.02816718587746625,0.010254413291796471,0.12084631360332294,0.009735202492211836,0.027388369678089303,0.007139148494288681,0.07671339563862928,0.01207165109034268
3611,3611,Just One Day (Just One Day #1),"(12,755 view)",young-adult,book_15_68,0.008443465491923641,0.012114537444933921,0.011869799314733236,0.011869799314733236,0.606093979441997,0.010646108663729809,0.016275085658345567,0.007953989231522272,0.007709251101321586,0.02386196769456681,0.016030347528144886,0.01994615761135585,0.01676456191874694,0.00697503671071953,0.1388888888888889,0.007953989231522272,0.024840920215369558,0.012114537444933921,0.033651492902594234,0.005996084189916789
3612,3612,Just One Year (Just One Day #2),"(7,040 view)",young-adult,book_15_69,0.04536052009456265,0.1133274231678487,0.02763002364066194,0.026447990543735225,0.016105200945626476,0.010195035460992909,0.015514184397163119,0.06161347517730496,0.03885933806146572,0.05540780141843971,0.2081855791962175,0.022015366430260048,0.05540780141843971,0.024379432624113483,0.0749113475177305,0.11303191489361702,0.01787825059101655,0.013445626477541371,0.026743498817966904,0.033540189125295515
3613,3613,Just One Night (Just One Day #2.5),"(6,338 view)",young-adult,book_15_70,0.11327561327561332,0.07691197691197693,0.02380952380952381,0.012842712842712848,0.026118326118326124,0.0471861471861472,0.014285714285714287,0.05959595959595961,0.12799422799422802,0.027272727272727282,0.14213564213564214,0.042568542568542575,0.027272727272727282,0.06421356421356422,0.024098124098124105,0.03823953823953825,0.03160173160173161,0.038816738816738826,0.042279942279942286,0.019480519480519484
3614,3614,If I Stay (If I Stay #1),"(22,134 view)",young-adult,book_15_71,0.11673881673881675,0.041414141414141424,0.01601731601731602,0.011111111111111113,0.25468975468975474,0.022943722943722947,0.0165945165945166,0.04372294372294373,0.14415584415584418,0.019480519480519484,0.047186147186147186,0.03217893217893219,0.029870129870129877,0.014285714285714287,0.02352092352092353,0.0113997113997114,0.019191919191919198,0.010533910533910536,0.10952380952380954,0.015440115440115441
3615,3615,Where She Went (If I Stay #2),"(21,410 view)",young-adult,book_15_72,0.02213653241930877,0.056698086261068266,0.04298771779491574,0.01842330762639246,0.06441016852327906,0.03898886032562125,0.014424450157097972,0.05984004570122822,0.0946872322193659,0.026135389888603252,0.07383604684375893,0.03984575835475578,0.024421593830334192,0.07869180234218795,0.02870608397600685,0.05984004570122822,0.017566409597257925,0.016423878891745215,0.2055127106540988,0.016423878891745215
3616,3616,Bully (Fall Away #1),"(565,348 view)",young-adult,book_15_73,0.15721040189125302,0.033228263724717634,0.027186761229314432,0.015629104281586554,0.06422379826635148,0.017205148410822175,0.014315734173890206,0.03979511426319938,0.04898870501707382,0.04058313632781719,0.13488311006041506,0.07604412923561861,0.09495665878644603,0.09232991857105334,0.02245862884160757,0.013002364066193857,0.02508536905700027,0.013002364066193857,0.04662463882322039,0.023246650906225377
3617,3617,Until You (Fall Away #1.5),"(372,090 view)",young-adult,book_15_74,0.11453201970443352,0.1386152162014231,0.0395457033388068,0.012452107279693488,0.06198686371100165,0.025588396278051453,0.015462506841817188,0.09263820470717024,0.10686918445539136,0.01272577996715928,0.07621784345922278,0.023672687465790918,0.032977558839627816,0.015188834154351396,0.01792556102900931,0.08223864258347019,0.02969348659003832,0.013546798029556651,0.07074438970990697,0.017378215654077725
3618,3618,Rival (Fall Away #2),"(225,627 view)",young-adult,book_15_75,0.04790182106096595,0.03760886777513856,0.03365003958828187,0.01253628925837952,0.4680654526260226,0.022829242544206915,0.014647664291369752,0.022829242544206915,0.03866455529163368,0.025468461335444708,0.02678807073106361,0.03153866455529163,0.05054103985220375,0.015703351807864873,0.018870414357350224,0.0344418052256532,0.013855898653998416,0.017550804961731326,0.0510688836104513,0.01543942992874109
3619,3619,To All the Boys I've Loved Before (To All the Boys I've Loved Before #1),"(1,712,457 view)",young-adult,book_15_76,0.1577380952380952,0.08319160997732425,0.01601473922902494,0.018849206349206345,0.13704648526077096,0.030470521541950107,0.019699546485260767,0.02253401360544217,0.03160430839002267,0.029053287981859407,0.08460884353741495,0.02820294784580498,0.11181972789115643,0.03245464852607709,0.03472222222222222,0.012896825396825393,0.03160430839002267,0.022817460317460316,0.059948979591836725,0.03472222222222222
3620,3620,P.S. I Still Love You (To All the Boys I've Loved Before #2),"(2,363,943 view)",young-adult,book_15_77,0.1056488142819078,0.11604050093258725,0.02544630961897149,0.016919797495337063,0.11071143085531576,0.038236077804423126,0.01771915800692779,0.035837996269650944,0.07553956834532374,0.020916600053290702,0.07474020783373303,0.04116706634692247,0.03370636823874234,0.019317879030109245,0.01771915800692779,0.023847588595790038,0.010524913402611243,0.01958433253397282,0.06461497468691714,0.13176125766053826
3621,3621,Just Listen,"(56,754 view)",young-adult,book_15_78,0.08661311914323963,0.031994645247657286,0.05234270414993305,0.030120481927710836,0.17898259705488614,0.028514056224899588,0.011646586345381524,0.033601070950468534,0.07001338688085675,0.09866131191432394,0.060107095046854075,0.07135207496653279,0.025836680053547518,0.02289156626506024,0.030923694779116464,0.027175368139223555,0.030388219544846044,0.03119143239625166,0.06546184738955822,0.012182061579651937
3622,3622,Saint Anything,"(57,315 view)",young-adult,book_15_79,0.046019900497512436,0.04463792150359315,0.010917634051962413,0.009259259259259259,0.4031232725262577,0.025290215588723054,0.026948590381426205,0.016445550027639585,0.06066887783305695,0.026948590381426205,0.023355444997236047,0.020867882808181318,0.032752902155887234,0.010088446655610836,0.023631840796019904,0.009535655058043121,0.016445550027639585,0.04049198452183528,0.13336097291321175,0.019209508015478167
3623,3623,Along for the Ride,"(35,495 view)",young-adult,book_15_80,0.04218880534670008,0.06892230576441101,0.0867446393762183,0.02687273739905318,0.04079643553327763,0.039404065719855184,0.013227513227513223,0.08006126427179057,0.03550543024227234,0.017404622667780558,0.031606794764689486,0.06836535783904203,0.07839042049568364,0.0616819827346143,0.02715121136173767,0.15886939571150094,0.017404622667780558,0.01656920077972709,0.03188526872737398,0.05694792536897799
3624,3624,Dreamland,"(11,838 view)",young-adult,book_15_81,0.16499696417729204,0.05570734669095325,0.042653309046751665,0.01927747419550698,0.07240437158469945,0.019884638737097757,0.0125986642380085,0.036885245901639344,0.09760170006071646,0.02018822100789314,0.0147237401335762,0.01867030965391621,0.04113539769277474,0.025652701882210083,0.036885245901639344,0.016241651487553126,0.014116575591985429,0.01867030965391621,0.2527322404371585,0.018973891924711595
3625,3625,Someone Like You,"(14,298 view)",young-adult,book_15_82,0.11985185185185185,0.058222222222222224,0.03629629629629631,0.017925925925925932,0.044888888888888895,0.009333333333333336,0.02296296296296297,0.022666666666666672,0.09674074074074077,0.07303703703703705,0.03925925925925928,0.019111111111111117,0.017333333333333336,0.07244444444444446,0.021481481481481483,0.01288888888888889,0.01288888888888889,0.015259259259259259,0.2715555555555556,0.015851851851851857
3626,3626,The Truth About Forever,"(27,531 view)",young-adult,book_15_83,0.07721027479091996,0.21341099163679814,0.0198626045400239,0.01627837514934289,0.04764038231780169,0.012992831541218641,0.0186678614097969,0.15427120669056155,0.04943249701314219,0.02583632019115891,0.052718040621266435,0.04883512544802869,0.03897849462365592,0.041367980884109916,0.02195340501792115,0.015083632019115894,0.03927718040621267,0.03539426523297492,0.056003584229390696,0.014784946236559144
3627,3627,This Lullaby,"(27,911 view)",young-adult,book_15_84,0.018607764390896918,0.16077643908969208,0.019678714859437747,0.015127175368139218,0.16506024096385538,0.03708165997322623,0.03520749665327978,0.04377510040160642,0.047791164658634526,0.04243641231593038,0.017001338688085673,0.01619812583668005,0.02289156626506024,0.011378848728246316,0.07724230254350735,0.01726907630522088,0.16720214190093705,0.010843373493975902,0.05180722891566264,0.02262382864792503
3628,3628,Geektastic: Stories from the Nerd Herd,"(5,769 view)",young-adult,book_15_85,0.013095238095238096,0.0123015873015873,0.0205026455026455,0.017063492063492062,0.4935185185185185,0.008862433862433863,0.0123015873015873,0.013624338624338624,0.02420634920634921,0.13664021164021165,0.013095238095238096,0.04378306878306879,0.031613756613756615,0.021296296296296296,0.014153439153439152,0.01097883597883598,0.01574074074074074,0.0123015873015873,0.06494708994708995,0.019973544973544973
3629,3629,Gooney Bird Greene (Gooney Bird Greene #1),"(2,511 view)",young-adult,book_15_86,0.3545905059989567,0.04681794470526865,0.013693270735524257,0.039254042775169536,0.025169535732916016,0.044209702660406885,0.02047470005216484,0.14827856025039124,0.029342723004694836,0.01551904016692749,0.06533646322378718,0.022300469483568074,0.010302556077203965,0.0220396452790819,0.014214919144496609,0.027256129368805424,0.046035472091810116,0.01708398539384455,0.028299426186750125,0.009780907668231613
3630,3630,The Willoughbys,"(4,729 view)",young-adult,book_15_87,0.14481105470953187,0.07769317540891145,0.03482797518330513,0.01847151720248167,0.012831359278059786,0.016215454032712916,0.014241398759165256,0.2443598420755781,0.03059785673998872,0.01790750141003948,0.024111675126903556,0.06782289904117315,0.03257191201353638,0.025521714608009026,0.070360970107163,0.027495769881556685,0.017061477721376197,0.01452340665538635,0.09320360970107162,0.015369430344049634
3631,3631,The Gathering Storm (Katerina #1),"(16,966 view)",young-adult,book_15_88,0.19333333333333333,0.047851851851851854,0.011703703703703704,0.009925925925925928,0.02266666666666667,0.012296296296296295,0.012592592592592593,0.05703703703703704,0.15807407407407406,0.05081481481481481,0.01348148148148148,0.08874074074074075,0.018222222222222226,0.018222222222222226,0.02237037037037037,0.012592592592592593,0.019703703703703702,0.015555555555555557,0.20577777777777775,0.009037037037037038
3632,3632,The Morning Star (Katerina #3),"(8,956 view)",young-adult,book_15_89,0.026152106304778062,0.05414192818772971,0.020497596833474692,0.0151258128357365,0.07647724059937801,0.03152389030251625,0.044246536612948834,0.013146734520780322,0.04792196776929601,0.018518518518518517,0.28654226745829803,0.039722929035906136,0.10531523890302516,0.013994910941475829,0.020780322307039863,0.017670342097823012,0.018801243992083688,0.023890302516256717,0.10955612100650268,0.015973989256432
3633,3633,Prince of Shadows,"(17,905 view)",young-adult,book_15_90,0.024104150554266568,0.05323536994070637,0.06251611240010313,0.01533900489816963,0.050141789120907464,0.10041247744263987,0.03467388502191287,0.058649136375354474,0.02049497293116783,0.03106470739881413,0.12928589842742974,0.043181232276359886,0.04292343387470998,0.04111884506316062,0.024361948955916483,0.0668986852281516,0.02513534416086621,0.02049497293116783,0.10505284867233823,0.050915184325857184
3634,3634,The Sunbird (The Lion Hunters #3),"(4,509 view)",young-adult,book_15_91,0.14854215918045705,0.18268978198056213,0.035329655897031784,0.021407932755450484,0.015366430260047281,0.015103756238508013,0.0308641975308642,0.2522983976884686,0.01641712634620436,0.013790386130811664,0.02771210927239296,0.025085369057000262,0.027186761229314425,0.054242185447859206,0.014315734173890203,0.044523246650906234,0.013265038087733123,0.011951667980036777,0.025873391121618072,0.024034672970843184
3635,3635,Code Name Verity (Code Name Verity #1),"(6,965 view)",young-adult,book_15_92,0.027574028796522692,0.1810649280086933,0.025672371638141813,0.016979081771257815,0.12483020918228745,0.02268405324640044,0.021597392013039937,0.015620755229557188,0.1343384949741918,0.05202390654713394,0.09983700081499594,0.04034229828850856,0.029475685954903564,0.038983971746807934,0.04740559630535182,0.019967400162999187,0.011817440912795437,0.009100787829394188,0.052838902472154316,0.027845694104862814
3636,3636,Rose Under Fire (Code Name Verity #2),"(5,244 view)",young-adult,book_15_93,0.07794570389028828,0.04631961936747831,0.08942065491183879,0.014693534844668343,0.04240134340890008,0.015533165407220825,0.011894766302826756,0.15966974531206268,0.04715924993003079,0.020570948782535684,0.1022949902043101,0.018611810803246573,0.04072208228379513,0.04352085082563672,0.025888609012034703,0.10397425132941504,0.03288553036663868,0.023369717324377277,0.033445284075007006,0.04967814161768822
3637,3637,The Silent Boy,"(5,471 view)",young-adult,book_15_94,0.1280193236714976,0.16695083830633706,0.05782892867291845,0.02259164535379369,0.0319693094629156,0.0319693094629156,0.014350667803353225,0.026854219948849102,0.13057686842853086,0.039926115373685706,0.05583972719522592,0.013498152884342142,0.028275078147200913,0.08482523444160273,0.02315998863313441,0.04532537652742257,0.020318272236430804,0.017192384200056834,0.024865018471156575,0.035663540778630286
3638,3638,Zoe's Tale (Old Man's War #4),"(3,293 view)",young-adult,book_15_95,0.11377665544332212,0.21899551066217732,0.011644219977553312,0.013047138047138048,0.02258698092031426,0.009960718294051629,0.03689674523007857,0.018658810325476997,0.018939393939393943,0.10535914702581373,0.021464646464646468,0.14407968574635244,0.04222783389450057,0.014730639730639731,0.038299663299663306,0.04110549943883278,0.0127665544332211,0.008557800224466892,0.09385521885521887,0.013047138047138048
3639,3639,Harry Potter and the Philosopher's Stone (Harry Potter #1),"(125,098 view)",young-adult,book_15_96,0.027708159287106654,0.011556669451406293,0.013505987190197716,0.010442773600668335,0.5459482038429407,0.01239209133945976,0.026594263436368698,0.02018936229462545,0.02130325814536341,0.03021442495126705,0.01211361737677527,0.01768309663046505,0.08201058201058199,0.024923419660261764,0.02130325814536341,0.008771929824561403,0.016012252854358117,0.014341409078251184,0.060011138958507376,0.02297410192147034
3640,3640,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),"(109,921 view)",young-adult,book_15_97,0.021911224201300542,0.1347186881538027,0.013994910941475829,0.017953067571388186,0.04509471303364434,0.016539440203562343,0.04113655640373198,0.01371218546791066,0.08722080859485441,0.09909527848459147,0.04820469324286119,0.0962680237489398,0.04594288945433984,0.024173027989821887,0.05838281029120725,0.05951371218546792,0.01710489115069268,0.01908396946564886,0.12256149279050045,0.01738761662425785
3641,3641,Harry Potter and the Goblet of Fire (Harry Potter #4),"(217,806 view)",young-adult,book_15_98,0.09747344243468274,0.06589147286821706,0.009043927648578809,0.04435831180017226,0.025409130060292853,0.012776342233706573,0.02110249784668389,0.036319265001435536,0.11613551536032155,0.03287395923054838,0.02770600057421763,0.07995980476600632,0.036893482629916735,0.06761412575366063,0.07507895492391617,0.15374677002583978,0.025122021246052253,0.02110249784668389,0.03229974160206718,0.019092736146999717
3642,3642,Harry Potter and the Half-Blood Prince (Harry Potter #6),"(177,660 view)",young-adult,book_15_99,0.0590105030403538,0.1750967385295744,0.024737423991155336,0.014787175234936431,0.0330292979546711,0.012576008844665565,0.015339966832504147,0.061498065229408524,0.048507462686567165,0.17841348811498067,0.024737423991155336,0.049613045881702615,0.0250138197899392,0.018380320619126592,0.016721945826423442,0.02142067440574904,0.0750414593698176,0.012852404643449422,0.1156716417910448,0.017551133222775017
3643,3643,Harry Potter and the Deathly Hallows (Harry Potter #7),"(221,970 view)",young-adult,book_15_100,0.07847222222222221,0.038749999999999986,0.023749999999999997,0.06374999999999999,0.0970833333333333,0.033472222222222216,0.024583333333333325,0.09736111111111108,0.08874999999999998,0.019027777777777772,0.051805555555555535,0.06180555555555554,0.042083333333333334,0.039861111111111104,0.034583333333333334,0.04236111111111111,0.02847222222222221,0.01875,0.09541666666666664,0.01986111111111111
