,book_no,title,view,category,book_id,0,1,2,3,4,5,6,7
2891,2891,Blood Redemption (Blood Destiny #9),"(3,005 view)",fantasy,book_12_114,0.11198125836680052,0.2573627844712182,0.11760374832663988,0.07771084337349397,0.16231593038821954,0.14062918340026773,0.06352074966532797,0.06887550200803212
2892,2892,Blood Reunion (Blood Destiny #10),"(2,785 view)",fantasy,book_12_115,0.10704438930245384,0.08912324234904881,0.12193272677143645,0.10153019023986767,0.09463744141163498,0.195822994210091,0.26171767300799564,0.028191342707471742
2893,2893,Blood Royal (Blood Destiny #5),"(2,681 view)",fantasy,book_12_116,0.08290924512298559,0.17451229855810008,0.31728866270851,0.1617896522476675,0.056898501554990114,0.05096126661012157,0.06679389312977099,0.08884648006785413
2894,2894,The Coldest Girl in Coldtown,"(3,073 view)",fantasy,book_12_117,0.04850427350427351,0.3977920227920228,0.08012820512820512,0.0599002849002849,0.06474358974358975,0.07784900284900285,0.1846866096866097,0.0863960113960114
2895,2895,The Poison Eaters and Other Stories,"(1,768 view)",fantasy,book_12_118,0.08914553140096618,0.26879528985507245,0.09005132850241546,0.03208031400966183,0.09065519323671498,0.19542572463768115,0.1217542270531401,0.11209239130434782
2896,2896,The Warrior Heir (The Heir Chronicles #1),"(12,939 view)",fantasy,book_12_119,0.055627518710420265,0.18516119746689694,0.12240932642487047,0.20185664939550949,0.15666378814047208,0.16702648244099022,0.07635290731145654,0.034902130109384005
2897,2897,The Wizard Heir (The Heir Chronicles #2),"(6,471 view)",fantasy,book_12_120,0.043169158604514805,0.3984901788331868,0.06017296980357666,0.12408384637936087,0.14460568748167693,0.08626502491937849,0.04961888009381413,0.09359425388449136
2898,2898,The Dragon Heir (The Heir Chronicles #3),"(4,294 view)",fantasy,book_12_121,0.045386295386295385,0.45024570024570026,0.121007371007371,0.08988533988533988,0.1463963963963964,0.03965328965328965,0.047024297024297015,0.0604013104013104
2899,2899,The Enchanter Heir (The Heir Chronicles #4),"(3,773 view)",fantasy,book_12_122,0.06336805555555555,0.2377804487179487,0.08473557692307693,0.10129540598290597,0.11625267094017094,0.08740651709401709,0.055622329059829057,0.2535389957264957
2900,2900,Providence (Providence #1),"(6,298 view)",fantasy,book_12_123,0.04230308475591495,0.36305780173704705,0.056079664570230614,0.2696166516921234,0.051886792452830184,0.06955675351901768,0.06117100928421682,0.08632824198861935
2901,2901,Requiem (Providence #2),"(2,953 view)",fantasy,book_12_124,0.056118618618618624,0.3296421421421422,0.27058308308308315,0.04310560560560561,0.15096346346346348,0.041353853853853866,0.05787037037037038,0.050362862862862866
2902,2902,Eden (Providence #3),"(2,741 view)",fantasy,book_12_125,0.05470588235294117,0.06281045751633987,0.06594771241830065,0.03509803921568627,0.33679738562091505,0.06490196078431372,0.1080392156862745,0.27169934640522875
2903,2903,Eternal Seduction (Darkness Within #1),"(35,395 view)",fantasy,book_12_126,0.1375968992248062,0.1996124031007752,0.15913006029285098,0.1866925064599483,0.10371805914441573,0.13558713752512205,0.02792133218489808,0.04974160206718346
2904,2904,Gooney Bird Is So Absurd (Gooney Bird Greene #4),"(1,526 view)",fantasy,book_12_127,0.0699660928534168,0.3500912884715702,0.10622065727699533,0.08431142410015649,0.06396713615023474,0.17768648930620762,0.0798774126238915,0.06787949921752738
2905,2905,Bless this Mouse,"(1,108 view)",fantasy,book_12_128,0.07413974257945889,0.18735224586288413,0.046821644339374836,0.06231941161019175,0.4116758602574205,0.06468347780404518,0.11879432624113476,0.03421329130548989
2906,2906,Stay Keeper's Story,"(1,126 view)",fantasy,book_12_129,0.0611111111111111,0.06352074966532796,0.04825970548862114,0.04986613119143239,0.1007362784471218,0.17088353413654614,0.3090361445783132,0.19658634538152608
2907,2907,The Birthday Ball,"(4,001 view)",fantasy,book_12_130,0.023126310272536692,0.03806341719077568,0.06112421383647799,0.02391247379454927,0.021816037735849052,0.03177410901467505,0.4348139412997904,0.3653694968553459
2908,2908,Gossamer,"(1,589 view)",fantasy,book_12_131,0.0341041303083188,0.17081151832460734,0.15277777777777782,0.08006108202443282,0.028577661431064574,0.14201570680628275,0.1530686445607912,0.2385834787667249
2909,2909,Bloodlist (Vampire Files #1),"(1,605 view)",fantasy,book_12_132,0.11593915343915345,0.02943121693121693,0.11038359788359788,0.042923280423280426,0.2606481481481481,0.14927248677248678,0.10191798941798942,0.18948412698412695
2910,2910,Lifeblood (Vampire Files #2),"(1,210 view)",fantasy,book_12_133,0.09849738075544527,0.03094844223876482,0.3824786324786325,0.04004687069203199,0.046663909567135384,0.13902674386545355,0.13599393438103116,0.12634408602150538
2911,2911,Bloodcircle (Vampire Files #3),"(1,178 view)",fantasy,book_12_134,0.05457285115303983,0.09178459119496857,0.05273846960167715,0.24351415094339626,0.250851677148847,0.048807651991614256,0.20708857442348008,0.05064203354297694
2912,2912,Art In The Blood (Vampire Files #4),"(1,249 view)",fantasy,book_12_135,0.02754369538077404,0.10869225967540576,0.2560081148564295,0.18921660424469414,0.02754369538077404,0.2322877652933833,0.07030274656679153,0.08840511860174782
2913,2913,Fire In The Blood (Vampire Files #5),"(1,170 view)",fantasy,book_12_136,0.0756595636732623,0.03887620497209538,0.1408548959918823,0.03507102993404363,0.33060629122272955,0.08124048706240487,0.2212709284627093,0.07642059868087266
2914,2914,Blood on the Water (Vampire Files #6),"(1,153 view)",fantasy,book_12_137,0.04923933713664765,0.4045775604455311,0.18018201575658788,0.173933713664765,0.08428416191252378,0.03755772887802228,0.034297745177940785,0.03592773702798153
2915,2915,A Chill In The Blood (Vampire Files #7),"(1,278 view)",fantasy,book_12_138,0.03222796439850703,0.07127476313522825,0.3876686764283663,0.1462101636520241,0.08103646281940856,0.05146425495262705,0.1869796152741889,0.043138099339649724
2916,2916,The Dark Sleep (Vampire Files #8),"(1,272 view)",fantasy,book_12_139,0.02748614756488773,0.04469233012540099,0.4308107319918344,0.1310148731408574,0.11759988334791485,0.1245990084572762,0.06248177311169437,0.061315252260134165
2917,2917,Lady Crymsyn (Vampire Files #9),"(1,486 view)",fantasy,book_12_140,0.029415618448637312,0.07606132075471697,0.4497510482180293,0.15887054507337522,0.14000262054507334,0.0493317610062893,0.05797955974842766,0.03858752620545073
2918,2918,Cold Streets (Vampire Files #10),"(1,388 view)",fantasy,book_12_141,0.05249287749287748,0.12115384615384613,0.3257122507122507,0.07015669515669515,0.08212250712250711,0.10349002849002846,0.16160968660968658,0.08326210826210825
2919,2919,Song in the Dark (Vampire Files #11),"(1,365 view)",fantasy,book_12_142,0.12568418171866444,0.02989874110563765,0.5378352490421455,0.0613711001642036,0.057266009852216734,0.07806513409961685,0.04194033935413245,0.06793924466338258
2920,2920,Dark Road Rising (Vampire Files #12),"(1,827 view)",fantasy,book_12_143,0.03885811018775008,0.4919205909510619,0.0994921514312096,0.09733764235149277,0.08748845798707294,0.05886426592797784,0.06779008925823331,0.0582486919052016
2921,2921,The Adventures of Myhr,"(1,576 view)",fantasy,book_12_144,0.03307836822329576,0.4761808910359635,0.08568169618894257,0.04086151368760065,0.08836553945249598,0.026905528717122918,0.2225577026301664,0.02636876006441224
2922,2922,"I, Strahd: The Memoirs of a Vampire (Ravenloft #7)","(1,145 view)",fantasy,book_12_145,0.06111111111111111,0.07264416315049227,0.07630098452883262,0.189662447257384,0.3778481012658228,0.059704641350210974,0.04085794655414909,0.12187060478199717
2923,2923,"I, Strahd: The War Against Azalin (Ravenloft #19)","(1,178 view)",fantasy,book_12_146,0.04361309052520454,0.20856426497756664,0.04836368434943257,0.035431512272367384,0.07449195038268673,0.0787147004486672,0.4743335972552125,0.036487199788862494
2924,2924,"Hush, Hush (Hush, Hush #1)","(24,523 view)",fantasy,book_12_147,0.05365200225606317,0.10497743936830232,0.035603496897913145,0.04970389170896785,0.12838409475465312,0.07846869712351946,0.4868161308516639,0.062394247038917085
2925,2925,"Crescendo (Hush, Hush #2)","(15,776 view)",fantasy,book_12_148,0.11259920634920635,0.10154478458049887,0.057043650793650785,0.0465561224489796,0.06838151927437641,0.26424319727891155,0.12932256235827666,0.22030895691609975
2926,2926,"Silence (Hush, Hush #3)","(16,555 view)",fantasy,book_12_149,0.07690854119425547,0.08497102544721592,0.5130385487528345,0.050705467372134036,0.12654320987654322,0.06909800957420005,0.03961955152431343,0.0391156462585034
2927,2927,"Finale (Hush, Hush #4)","(13,944 view)",fantasy,book_12_150,0.11900104329681795,0.03997130933750652,0.6158711528429839,0.03788471570161711,0.04257955138236828,0.04257955138236828,0.04310119979134064,0.059011476264997385
2928,2928,The Demigod Files,"(3,019 view)",fantasy,book_12_151,0.06444738389182833,0.14792768959435626,0.051513815402704284,0.05915637860082305,0.07620517342739565,0.11970899470899472,0.4113021751910641,0.06973838918283362
2929,2929,The Son of Sobek,"(2,841 view)",fantasy,book_12_152,0.06297657952069717,0.088031045751634,0.2348175381263617,0.028390522875816993,0.13133169934640526,0.0477260348583878,0.30044934640522875,0.1062772331154684
2930,2930,The Red Pyramid (Kane Chronicles #1),"(11,473 view)",fantasy,book_12_153,0.0984519675925926,0.1710792824074074,0.16297743055555555,0.216796875,0.035662615740740734,0.06372974537037036,0.04000289351851852,0.21129918981481485
2931,2931,The Throne of Fire (Kane Chronicles #2),"(8,186 view)",fantasy,book_12_154,0.1993055555555556,0.04248737373737374,0.1725378787878788,0.07279040404040404,0.04551767676767677,0.04400252525252525,0.10082070707070707,0.3225378787878788
2932,2932,The Serpent's Shadow (Kane Chronicles #3),"(6,382 view)",fantasy,book_12_155,0.16855764214919144,0.12369587897756912,0.2752347417840376,0.05770735524256651,0.06970526864893062,0.05770735524256651,0.05953312467396975,0.1878586332811685
2933,2933,The Lost Hero (The Heroes of Olympus #1),"(25,295 view)",fantasy,book_12_156,0.0535264483627204,0.16435768261964734,0.06808004478029668,0.12153652392947105,0.1817100475790652,0.14868457878533445,0.2091379792891128,0.05296669465435209
2934,2934,The Son of Neptune (The Heroes of Olympus #2),"(21,715 view)",fantasy,book_12_157,0.06743783443500158,0.1222064841045011,0.06366068618193264,0.07876927919420837,0.07436260623229461,0.4558545797922569,0.035646836638338064,0.1020616934214668
2935,2935,The Mark of Athena (The Heroes of Olympus #3),"(25,131 view)",fantasy,book_12_158,0.09595318668922732,0.1266920473773266,0.12923011844331644,0.0914410603496898,0.3807811618725325,0.04575578116187254,0.07170050761421322,0.058446136491821774
2936,2936,The House of Hades (The Heroes of Olympus #4),"(23,650 view)",fantasy,book_12_159,0.045166519304450335,0.03455643972885352,0.06933392278219865,0.06668140288829942,0.027777777777777776,0.05813439434129089,0.5871647509578544,0.11118479221927498
2937,2937,The Lightning Thief (Percy Jackson and the Olympians #0),"(20,305 view)",fantasy,book_12_160,0.1174017528979361,0.04021769861464518,0.18384223918575066,0.0373904438789935,0.1253180661577608,0.1397370653095844,0.32435679954763924,0.03173593440769013
2938,2938,The Sea of Monsters (Percy Jackson and the Olympians #2),"(15,238 view)",fantasy,book_12_161,0.08171363783608683,0.03733398121153223,0.07977000323939099,0.04931972789115646,0.034742468415937804,0.19476838354389372,0.2637674117265954,0.2585843861354065
2939,2939,The Titan's Curse (Percy Jackson and the Olympians #3),"(15,090 view)",fantasy,book_12_162,0.06302742616033755,0.05283052039381153,0.08166315049226441,0.04931434599156118,0.03700773558368495,0.11682489451476795,0.5377109704641351,0.06162095639943741
2940,2940,The Battle of the Labyrinth (Percy Jackson and the Olympians #4),"(16,952 view)",fantasy,book_12_163,0.03217476270240089,0.06930485762144054,0.06902568397543273,0.03580402010050252,0.030499720826353993,0.06400055834729201,0.6036432160804021,0.09554718034617532
2941,2941,The Last Olympian (Percy Jackson and the Olympians #5),"(17,249 view)",fantasy,book_12_164,0.04698216735253772,0.02887517146776406,0.026406035665294925,0.032441700960219484,0.05,0.05438957475994513,0.28593964334705074,0.474965706447188
2942,2942,His Majesty's Dragon (Temeraire #1),"(3,528 view)",fantasy,book_12_165,0.07888615216201425,0.033182813355227166,0.15715654077723046,0.12048440065681447,0.13088396278051453,0.09995894909688016,0.3169813902572524,0.062465790914066774
2943,2943,Throne of Jade (Temeraire #2),"(8,719 view)",fantasy,book_12_166,0.05348557692307692,0.046274038461538464,0.34755608974358976,0.0297142094017094,0.13174412393162396,0.08633814102564102,0.2562099358974359,0.048677884615384616
2944,2944,Black Powder War (Temeraire #3),"(4,085 view)",fantasy,book_12_167,0.093125,0.19534722222222226,0.15729166666666666,0.034791666666666665,0.3220138888888889,0.06895833333333333,0.08145833333333333,0.04701388888888889
2945,2945,Empire of Ivory (Temeraire #4),"(3,071 view)",fantasy,book_12_168,0.05490956072351421,0.0560579959804766,0.1996124031007752,0.04112833763996555,0.19013781223083548,0.07902670111972437,0.22573930519666954,0.15338788400803904
2946,2946,Victory of Eagles (Temeraire #5),"(2,200 view)",fantasy,book_12_169,0.19088132635253052,0.04108493310063991,0.045447934845840615,0.04777486910994765,0.07889761489237929,0.08616928446771377,0.3555119255381036,0.15423211169284468
2947,2947,Tongues of Serpents (Temeraire #6),"(2,181 view)",fantasy,book_12_170,0.20815295815295815,0.029797979797979806,0.043939393939393945,0.06269841269841271,0.05404040404040405,0.1391774891774892,0.2638528138528139,0.1983405483405484
2948,2948,Crucible of Gold (Temeraire #7),"(4,855 view)",fantasy,book_12_171,0.10842959295929593,0.06992574257425742,0.09935368536853684,0.031696919691969194,0.05947469746974698,0.09192794279427943,0.4615649064906491,0.07762651265126512
2949,2949,Blood of Tyrants (Temeraire #8),"(3,018 view)",fantasy,book_12_172,0.07077352472089314,0.048444976076555034,0.02930622009569378,0.03382509303561935,0.08778575225943648,0.08805156831472621,0.6013423710792132,0.04047049441786284
2950,2950,Switched (My Sister the Vampire #1),"(1,813 view)",fantasy,book_12_173,0.07657068062827226,0.03614019778941245,0.1597585805700989,0.06260907504363003,0.13619837114601513,0.137652705061082,0.2406195462478185,0.15045084351367075
2951,2951,Fangtastic! (My Sister the Vampire #2),"(1,420 view)",fantasy,book_12_174,0.0549062049062049,0.15216450216450214,0.15447330447330448,0.03672438672438672,0.12878787878787878,0.3284992784992785,0.08492063492063492,0.05952380952380953
2952,2952,Re-Vamped! (My Sister the Vampire #3),"(1,624 view)",fantasy,book_12_175,0.10590277777777778,0.06340277777777778,0.04090277777777778,0.06618055555555556,0.03979166666666667,0.08451388888888889,0.10784722222222222,0.4914583333333333
2953,2953,Vampalicious! (My Sister the Vampire #4),"(1,573 view)",fantasy,book_12_176,0.06636530398322851,0.20839884696016767,0.12401729559748427,0.1840277777777778,0.1732835429769392,0.07815775681341719,0.08811582809224319,0.07763364779874214
2954,2954,Tome of the Undergates (Aeons' Gate #1),"(2,904 view)",fantasy,book_12_177,0.05991680085882985,0.1063472893183038,0.3817096081588835,0.035493827160493825,0.1463365539452496,0.07763016639828234,0.07548309178743963,0.11708266237251745
2955,2955,Black Halo (Aeons' Gate #2),"(3,390 view)",fantasy,book_12_178,0.10467910658750357,0.15472151540853835,0.3260531523890303,0.047851286400904726,0.1193808312128923,0.050395815662991235,0.08432287249081144,0.11259541984732825
2956,2956,The Skybound Sea (Aeons' Gate #3),"(2,500 view)",fantasy,book_12_179,0.06726190476190476,0.03816137566137566,0.1929232804232804,0.04265873015873016,0.04503968253968254,0.056415343915343925,0.135515873015873,0.4220238095238095
2957,2957,Every Last Kiss ( The Bloodstone Saga #1),"(3,376 view)",fantasy,book_12_180,0.13959212376933894,0.16547116736990156,0.21188466947960616,0.15590717299578058,0.0979606188466948,0.06758087201125176,0.13312236286919832,0.02848101265822785
2958,2958,Fated ( The Bloodstone Saga #2),"(2,208 view)",fantasy,book_12_181,0.05745428973277075,0.14043600562587905,0.3789732770745429,0.090084388185654,0.07995780590717301,0.059985935302391,0.07686357243319268,0.11624472573839666
2959,2959,Soul Kissed,"(4,084 view)",fantasy,book_12_182,0.13758169934640524,0.0630718954248366,0.41366013071895424,0.06437908496732025,0.11143790849673203,0.08477124183006536,0.031437908496732024,0.09366013071895424
2960,2960,An Insider's Guide,"(4,418 view)",fantasy,book_12_183,0.05882780686445607,0.1452152414194299,0.05242873763816172,0.04748400232693426,0.12107329842931935,0.07308027923211169,0.3488219895287958,0.15306864456079114
2961,2961,Dark Lover (Black Dagger Brotherhood #1),"(50,148 view)",fantasy,book_12_184,0.07787826586276199,0.16056560436405398,0.062374389893769734,0.16085271317829458,0.06409704277921333,0.1462101636520241,0.05289979902383003,0.27512202124605223
2962,2962,Lover Eternal (Black Dagger Brotherhood #2),"(28,649 view)",fantasy,book_12_185,0.04195156695156695,0.1128917378917379,0.07984330484330485,0.19123931623931625,0.14565527065527065,0.12685185185185185,0.05847578347578347,0.2430911680911681
2963,2963,Lover Awakened (Black Dagger Brotherhood #3),"(33,513 view)",fantasy,book_12_186,0.14068314726209466,0.12553163211057947,0.18002392344497609,0.15689792663476873,0.06279904306220095,0.1452020202020202,0.09310207336523127,0.09576023391812866
2964,2964,Lover Revealed (Black Dagger Brotherhood #4),"(21,431 view)",fantasy,book_12_187,0.11784722222222226,0.03423611111111111,0.1753472222222222,0.050625,0.07201388888888889,0.18479166666666666,0.04590277777777778,0.3192361111111111
2965,2965,Lover Unbound (Black Dagger Brotherhood #5),"(19,413 view)",fantasy,book_12_188,0.11395123302853975,0.1189387642006096,0.06296758104738155,0.05659462454973676,0.11118038237738986,0.09621778886118038,0.3115128844555278,0.12863674147963425
2966,2966,Lover Enshrined (Black Dagger Brotherhood #6),"(17,800 view)",fantasy,book_12_189,0.08712121212121211,0.18931966726084368,0.1501039809863339,0.0960338680926916,0.2472519310754604,0.08355614973262031,0.0692959001782531,0.07731729055258467
2967,2967,Lover Avenged (Black Dagger Brotherhood #7),"(13,598 view)",fantasy,book_12_190,0.08736559139784948,0.07482078853046595,0.1529057859703021,0.150089605734767,0.05177931387608807,0.10733486943164362,0.2617127496159754,0.11399129544290836
2968,2968,Lover Mine (Black Dagger Brotherhood #8),"(22,647 view)",fantasy,book_12_191,0.06355606758832562,0.3725678443420378,0.15290578597030208,0.07379672299027136,0.06714029697900664,0.09350998463901687,0.059715821812595986,0.1168074756784434
2969,2969,Lover Unleashed (Black Dagger Brotherhood #9),"(15,265 view)",fantasy,book_12_192,0.07650832650832651,0.12018837018837017,0.06367731367731368,0.06367731367731368,0.04238329238329238,0.04593229593229593,0.30883155883155883,0.2788015288015288
2970,2970,Lover Reborn (Black Dagger Brotherhood #10),"(24,091 view)",fantasy,book_12_193,0.2145902090209021,0.05067381738173817,0.04957370737073708,0.1870874587458746,0.03582233223322332,0.09742849284928493,0.19396314631463146,0.17086083608360836
2971,2971,Lover At Last (Black Dagger Brotherhood #11),"(31,292 view)",fantasy,book_12_194,0.18334631360332296,0.03329439252336448,0.3848001038421599,0.0351116303219107,0.12649273104880582,0.042380581516095535,0.10857995846313603,0.08599428868120458
2972,2972,Covet (Fallen Angels #1),"(8,763 view)",fantasy,book_12_195,0.059146341463414624,0.1293360433604336,0.16998644986449865,0.16348238482384825,0.07323848238482385,0.1334010840108401,0.20142276422764227,0.06998644986449865
2973,2973,Crave (Fallen Angels #2),"(6,409 view)",fantasy,book_12_196,0.10817067067067067,0.06212462462462464,0.16547797797797795,0.060623123123123124,0.1920045045045045,0.05686936936936938,0.16022272272272273,0.19450700700700704
2974,2974,Envy (Fallen Angels #3),"(4,924 view)",fantasy,book_12_197,0.06250000000000001,0.11932976554536187,0.3672910295616718,0.028606014271151888,0.0640290519877676,0.046444954128440366,0.14226554536187566,0.1695336391437309
2975,2975,Magic Can Be Murder,"(1,593 view)",fantasy,book_12_198,0.08551449833205031,0.14094175006415194,0.13632281241981015,0.1145111624326405,0.33827303053631,0.033166538362843216,0.11836027713625867,0.032909930715935336
2976,2976,Never Trust a Dead Man,"(1,660 view)",fantasy,book_12_199,0.21717783158461124,0.0377320419693301,0.08857949959644874,0.062214151197202035,0.059792843691148775,0.06382835620123756,0.2898170567662093,0.1808582189938122
2977,2977,Blood Song (Blood Singer #1),"(15,848 view)",fantasy,book_12_200,0.08945269526952697,0.08807755775577558,0.11723047304730473,0.04214796479647965,0.2896727172717272,0.15985973597359734,0.08945269526952697,0.1241061606160616
2978,2978,Siren Song (Blood Singer #2),"(10,055 view)",fantasy,book_12_201,0.1441458982346833,0.19165368639667704,0.15297248182762202,0.08599428868120458,0.06470664589823469,0.07846573208722743,0.18801921079958464,0.09404205607476636
2979,2979,Demon Song (Blood Singer #3),"(9,463 view)",fantasy,book_12_202,0.0992063492063492,0.13407494145199064,0.15281030444964872,0.09530314858183712,0.0768279989591465,0.04794431433775696,0.20589383294301328,0.1879391100702576
2980,2980,The Isis Collar (Blood Singer #4),"(7,446 view)",fantasy,book_12_203,0.03465670859538784,0.055096960167714884,0.13974056603773585,0.07710953878406708,0.10593553459119497,0.09676362683438157,0.3766378406708595,0.11405922431865828
2981,2981,The Eldritch Conspiracy (Blood Singer #5),"(6,540 view)",fantasy,book_12_204,0.09814814814814816,0.3417037037037037,0.10614814814814814,0.0702962962962963,0.06496296296296296,0.14674074074074073,0.1174074074074074,0.0545925925925926
2982,2982,To Dance With the Devil (Blood Singer #6),"(6,214 view)",fantasy,book_12_205,0.06076388888888889,0.30261171497584544,0.0592542270531401,0.1347373188405797,0.18395229468599034,0.06831219806763285,0.16009963768115942,0.03026871980676328
2983,2983,Vampire Vacation (The V V Inn #1),"(3,109 view)",fantasy,book_12_206,0.08368764172335601,0.3073270975056689,0.12733843537414966,0.05024092970521542,0.03861961451247165,0.27473072562358275,0.05137471655328798,0.06668083900226758
2984,2984,The Hunt (The V V Inn #2),"(2,331 view)",fantasy,book_12_207,0.0613998899889989,0.027846534653465347,0.16123487348734875,0.11695544554455445,0.1967134213421342,0.0691006600660066,0.28444719471947194,0.0823019801980198
2985,2985,Big Game (The V V Inn #3),"(3,052 view)",fantasy,book_12_208,0.1929655349794239,0.02758487654320988,0.3269675925925927,0.05510545267489712,0.2824717078189301,0.05844907407407408,0.027327674897119344,0.029128086419753087
2986,2986,Death's Servant (The V V Inn #0.1),"(1,313 view)",fantasy,book_12_209,0.051437744276940256,0.13351479620323842,0.10057230597431603,0.11564768285873815,0.2655639307649358,0.14859017308766054,0.0637213847012842,0.12095198213288665
2987,2987,Cinder (The Lunar Chronicles #1),"(9,103 view)",fantasy,book_12_210,0.26423849478769385,0.061339944063056186,0.2327103991863717,0.056763285024154585,0.20601322145944573,0.12210780574624967,0.02243834223239257,0.03438850750063565
2988,2988,Scarlet (The Lunar Chronicles #2),"(8,150 view)",fantasy,book_12_211,0.09949741917957076,0.03864439011138278,0.4977587612061939,0.023974463461016032,0.1864303178484108,0.052499320836729146,0.06744091279543603,0.033754414561260535
2989,2989,Glitches (The Lunar Chronicles #0.5),"(1,363 view)",fantasy,book_12_212,0.12677887246852768,0.22146962233169126,0.15524083196496993,0.08162287903667216,0.2069649698960044,0.11555829228243022,0.04549808429118775,0.046866447728516704
2990,2990,The Queen's Army (The Lunar Chronicles #1.5),"(1,100 view)",fantasy,book_12_213,0.04289112790372236,0.02917716204869857,0.0815141337811363,0.12433529247131266,0.2385250489784495,0.07759585782255808,0.33984047019311503,0.06612090680100756
2991,2991,Dead Witch Walking (The Hollows #1),"(3,813 view)",fantasy,book_12_214,0.05299625468164794,0.08895131086142323,0.09868913857677902,0.04925093632958801,0.15436953807740325,0.029525593008739075,0.4916978776529338,0.03451935081148564
2992,2992,"The Good, the Bad, and the Undead (The Hollows #2)","(2,192 view)",fantasy,book_12_215,0.07660332541567696,0.042557403008709416,0.06499076273423067,0.04519662179994722,0.034111902876748486,0.0760754816574294,0.5397862232779097,0.12067827922934812
2993,2993,Every Which Way But Dead (The Hollows #3),"(2,382 view)",fantasy,book_12_216,0.11499183006535947,0.03656045751633987,0.06733387799564271,0.08639705882352941,0.18961056644880173,0.1005582788671024,0.30780228758169936,0.09674564270152504
2994,2994,A Fistful of Charms (The Hollows #4),"(2,506 view)",fantasy,book_12_217,0.05243834857301191,0.06989470767525631,0.1948600720421169,0.08264062067054585,0.20566638958160155,0.20178719866999167,0.09981989470767526,0.0928927680798005
2995,2995,For a Few Demons More (The Hollows #5),"(2,065 view)",fantasy,book_12_218,0.060457516339869274,0.2375505757858699,0.119281045751634,0.123015873015873,0.08162153750389045,0.18713040771864298,0.14635854341736695,0.04458450046685341
2996,2996,The Outlaw Demon Wails (The Hollows #6),"(1,954 view)",fantasy,book_12_219,0.08080150462962964,0.2275028935185185,0.12825520833333334,0.05736400462962962,0.2185329861111111,0.07877604166666667,0.1236255787037037,0.08514178240740741
2997,2997,"White Witch, Black Curse (The Hollows #7)","(1,993 view)",fantasy,book_12_220,0.04050319953461315,0.5134525887143688,0.04312100058173357,0.04573880162885399,0.07162594531704479,0.07569808027923211,0.14754217568353695,0.06231820826061664
2998,2998,Black Magic Sanction (The Hollows #8),"(2,596 view)",fantasy,book_12_221,0.1657880508245472,0.12037037037037038,0.3720600162206002,0.050892133008921335,0.14551230062178971,0.06522032981886998,0.025479859421465263,0.05467693971343607
2999,2999,Pale Demon (The Hollows #9),"(2,058 view)",fantasy,book_12_222,0.09522860180754918,0.09895002658160552,0.16885964912280702,0.054558745348219036,0.2818314726209463,0.11277246145667197,0.14493620414673047,0.042862838915470484
3000,3000,A Perfect Blood (The Hollows #10),"(2,006 view)",fantasy,book_12_223,0.06962114786542267,0.19345490528696635,0.29947695787390444,0.050113090189426064,0.10383093016680804,0.20957025728018092,0.03230138535482047,0.04163132598247102
3001,3001,Ever After (The Hollows #11),"(2,265 view)",fantasy,book_12_224,0.12006013745704468,0.15957903780068727,0.13638316151202748,0.11461912943871705,0.11948739977090493,0.23976231386025199,0.045890607101947305,0.06421821305841924
3002,3002,The Undead Pool (The Hollows #12),"(3,062 view)",fantasy,book_12_225,0.1342712842712843,0.09415584415584416,0.23499278499278506,0.0883838383838384,0.1394660894660895,0.1971861471861472,0.03787878787878789,0.07366522366522367
3003,3003,Demon Kissed (Demon Kissed #1),"(8,205 view)",fantasy,book_12_226,0.10787413429689853,0.11178861788617886,0.09763625414031918,0.09342065642878652,0.08107497741644082,0.229223125564589,0.13858777476663656,0.14039445950015056
3004,3004,Cursed (Demon Kissed #2),"(3,099 view)",fantasy,book_12_227,0.08137254901960785,0.17183006535947712,0.07248366013071895,0.11352941176470588,0.15065359477124182,0.1503921568627451,0.16686274509803922,0.09287581699346403
3005,3005,Torn (Demon Kissed #3),"(2,918 view)",fantasy,book_12_228,0.08838965693804404,0.20231694828469024,0.20231694828469024,0.02617767537122376,0.10042242703533028,0.16212237583205327,0.1605862775217614,0.05766769073220687
3006,3006,Satan's Stone (Demon Kissed #4),"(2,498 view)",fantasy,book_12_229,0.1161085150571132,0.1527128764278297,0.11948338525441332,0.05406282450674975,0.07327362409138112,0.15115524402907582,0.1984034267912773,0.13480010384215996
3007,3007,The 13th Prophecy (Demon Kissed #5),"(3,249 view)",fantasy,book_12_230,0.05803457920162727,0.32526061530638195,0.1228705822527333,0.10939486397152302,0.2970378845664887,0.03591406051360285,0.03133740147470125,0.020150012712941773
3008,3008,Assassin: Fall of the Golden Valefar (Demon Kissed #6),"(2,456 view)",fantasy,book_12_231,0.11529063786008233,0.11837705761316873,0.16415895061728394,0.10680298353909466,0.3213091563786009,0.09548611111111112,0.038901748971193424,0.03967335390946503
3009,3009,Azazel,"(1,882 view)",fantasy,book_12_232,0.06503579952267304,0.3760938743038982,0.2702863961813842,0.0488597189074516,0.07007425086184038,0.09181914611508883,0.0207504640678865,0.05708035003977725
3010,3010,The Gunslinger (The Dark Tower #1),"(4,337 view)",fantasy,book_12_233,0.04130548988705017,0.2540714473338587,0.08727344365642238,0.025807722616233254,0.045245600210139215,0.030535855003940113,0.4668374047806672,0.048923036511688986
